x,y,yaw
-1.54,-2.6099999999999994,-1.5707963267948966
-1.54,-2.6599999999999993,-2.356194490192345
-1.5899999999999999,-2.709999999999999,-1.5707963267948966
-1.5899999999999999,-2.759999999999999,-2.356194490192345
-1.6399999999999997,-2.8099999999999987,-2.0344439357957027
-1.69,-2.9099999999999993,0.0
-1.69,-2.9099999999999993,-1.5707963267948966
-1.69,-3.009999999999999,-1.5707963267948966
-1.69,-3.0599999999999987,-2.356194490192336
-1.7399999999999998,-3.1099999999999994,-2.0344439357957063
-1.79,-3.209999999999999,0.0
-1.79,-3.209999999999999,-1.5707963267948966
-1.79,-3.3099999999999987,-2.356194490192336
-1.8399999999999999,-3.3599999999999994,-1.5707963267948966
-1.8399999999999999,-3.4099999999999993,-2.356194490192345
-1.8899999999999997,-3.459999999999999,-1.5707963267948966
-1.8899999999999997,-3.509999999999999,-2.3561944901923426
-1.9899999999999998,-3.6099999999999994,0.0
-1.9899999999999998,-3.6099999999999994,-2.0344439357957063
-2.04,-3.709999999999999,-2.2142974355881804
-2.19,-3.9099999999999993,0.0
-2.19,-3.9099999999999993,-2.1112158270654806
-2.34,-4.159999999999999,-2.356194490192345
-2.3899999999999997,-4.209999999999999,-1.5707963267948966
-2.3899999999999997,-4.259999999999999,-2.356194490192345
-2.49,-4.359999999999999,0.0
-2.49,-4.359999999999999,-2.0344439357957027
-2.54,-4.459999999999999,-1.5707963267948966
-2.54,-4.509999999999999,-2.356194490192336
-2.59,-4.56,-1.5707963267948966
-2.59,-4.609999999999999,-2.1587989303424635
-2.69,-4.76,0.0
-2.69,-4.76,-2.158798930342466
-2.79,-4.909999999999999,-1.5707963267948966
-2.79,-4.959999999999999,-2.356194490192336
-2.84,-5.01,-1.5707963267948966
-2.84,-5.059999999999999,-1.5707963267948966
-2.84,-5.109999999999999,-1.5707963267948966
-2.84,-5.159999999999999,-2.356194490192345
-2.8899999999999997,-5.209999999999999,-1.5707963267948966
-2.8899999999999997,-5.26,-1.5707963267948966
-2.8899999999999997,-5.309999999999999,-1.5707963267948966
-2.8899999999999997,-5.359999999999999,-1.5707963267948966
-2.8899999999999997,-5.409999999999999,-1.5707963267948966
-2.8899999999999997,-5.459999999999999,-1.5707963267948966
-2.8899999999999997,-5.51,-1.5707963267948966
-2.8899999999999997,-5.559999999999999,-1.5707963267948966
-2.8899999999999997,-5.609999999999999,-1.5707963267948966
-2.8899999999999997,-5.659999999999999,-1.5707963267948966
-2.8899999999999997,-5.709999999999999,-1.5707963267948966
-2.8899999999999997,-5.76,-1.5707963267948966
-2.8899999999999997,-5.809999999999999,-0.7853981633974572
-2.84,-5.859999999999999,-1.5707963267948966
-2.84,-5.909999999999999,-1.5707963267948966
-2.84,-5.959999999999999,-1.5707963267948966
-2.84,-6.01,-1.5707963267948966
-2.84,-6.059999999999999,-1.5707963267948966
-2.84,-6.109999999999999,-1.5707963267948966
-2.84,-6.159999999999999,-1.1071487177940904
-2.69,-6.459999999999999,0.0
-2.69,-6.459999999999999,-1.0516502125483749
-2.49,-6.81,-0.7853981633974438
